slice_id,short_text,full_text
128821,Introducing a new kind of irresistibly satisfying chips from Lay's Baked full of flavor straight from the kitchen.,"These delicious chips are loaded full of rich, culinary-inspired flavor from real ingredients like chickpea baked right into the chip. With a thicker, extra-crispy crunch for a truly hearty snack that satisfies in a joyfully delicious way. 

Available in delicious slow-crafted flavors such as: 

- Sun-Dried Tomato & Herb
- Roasted Garlic & Parmesan 
- Greek Yogurt & Green Onion

"
58026,"Introducing Cheetos Churros, Cheetos’ take on the classic sweet snack for the fun-to-eat afternoon pick-me-up.","Cheetos Churros are crispy, crunchy puffed sticks seasoned with enticing sweet flavors for an engaging taste and texture that’s perfect anywhere you go. Available in flavors like Cinnamon Sugar, Caramel, or Mexican Chocolate."
59377,"Introducing New Sun Pops, a crunchy, wholesome snack that you can eat on the go.","Introducing New Sun Pops, a crunchy, wholesome snack that you can eat on the go.

Sun Pops are the perfect bite sized snack to keep you fueled during your busy day. These one-bite snacks with a big taste have a crunchy SunChips multi-grain outside and are packed with a creamy nut butter on the inside. Available in delicious flavors that won’t crumble or get your fingers messy.

Available in the following great flavors: 
- Peanut butter crunch
- Almond butter crunch

All other SunChips products are still available. "
138457,"Introducing PopCorners Air Crisps, ultra-thin, airy PopCorners that practically melt in your mouth.","PopCorners Air Crisps take the better-for-you, never fried popped corn crisp and make it thinner and lighter than ever. Each wafer-like triangle has a crisp snap that then melts away as you enjoy them. Perfect to eat one by one or to use as crackers for your favorite spreads or cheese tray. Each crispy bite is light but satisfying. Available in the following flavors: White Cheddar, Sea Salt & Caramel, and Kettle Corn"
59982,"Introducing Cheetos Cheesy Bites, the supremely cheesy poppable snack made with real cheese for even bigger cheesy flavor to help you power through your day.","Introducing Cheetos Cheesy Bites, the supremely cheesy poppable snack made with real cheese for even bigger cheesy flavor to help you power through your day.

Cheetos Cheesy Bites are extra crunchy, bite-sized snacks with real cheese baked right in for even more satisfying and super cheesy flavor. Available in exciting, real cheese flavors like Sharper Cheddar, Peppery Jack, Smokin’ Mozzarella, they’re the craveable snack that packs maximum cheesy flavor into every crunchy bite."
47676,"Introducing new Red Rock Deli Potato and Cheese Wafer Thins, a blend of premium quality potatoes, gourmet cheeses and fresh herbs pressed into melt in your mouth wafer thins.","Their light and airy wafer texture enriches the flavor experience, making them an inviting evening snack to savor.
"
136617,"Introducing Doritos Black Bean, the classic Doritos you know and love made with a protein-packed black bean base to create a snacking experience you can feel good about.","This enhanced Doritos chip includes the bold Doritos flavor you crave, with an added boost of plant-based protein. The black bean base offers 5g of protein per serving, just enough to satisfy your craving. Available in the following flavors: Nacho Cheese, Cool Ranch, Spicy Ranch 

"
133591,"Introducing PopCorners Crunchers, packed with grains, nuts and seeds for an extra crunchy and hearty bite.","PopCorners Crunchers are extra-crunchy, triangle-shaped popped corn snacks made with bits of grains, nuts and seeds in every bite for a multi-textural experience. Seasoned with bold flavors, they are perfect to pop one by one. Available in Flavors Like: Aged Sharp Cheddar, Sweet Chili and White Cheddar Jalapeno."
136610,"Introducing a new take on whole grain Sun Chips - made with ancient grains, they're a high-fiber, high-protein chip that will give you the perfect pick-me-up any time of day.","We've taken our classic Sun Chips and made them with a nutritious, filling sorghum, quinoa, and chia base - available in delicious Harvest Cheddar flavor, this satisfying snack will give you the lasting energy you need to power through whatever lies ahead. Available in the following flavors: Harvest Cheddar, Garden Salsa, Chili Lime."
60889,"Introducing Tostitos Minis – the bite-sized tortilla chips you know and love from Tostitos in a new, poppable format.","Tostitos Minis pack a crispy crunch into a bite-sized snack and are perfectly seasoned with light flavors. Tostitos Minis come in a convenient, portable pack and make for the perfect afternoon pick-me-up at work, school or on-the go. 

Flavors:
Hint of Lime
Hint of Jalapeno 
Hint of Spicy Queso "
65896,"Introducing Ruffles Flavor Shots Mighty Bites, the newest way to enjoy your favorite Ruffles flavors.","Introducing Ruffles Flavor Shots Mighty Bites, the newest way to enjoy your favorite Ruffles flavors.

Mighty Bites are delicious mini-clusters of crushed Ruffles and nuts rolled together for a protein-packed, satisfying snack to tide you over for your next task. Ruffles Flavor Shots Mighty Bites give you the intense Ruffles flavors you love in a new format to help sustain you. Enjoy your favorite Ruffles flavors in these convenient, on-the-go snack packs.

Varieties include:

•Flamin’ Hot

•Jalapeño Ranch

•Hot Wings"
58000,"Introducing Lay’s Layers, a multi-layered snack with a crispy-crunch and a melt-in-your mouth finish for a stop-and-savor moment at the end of a long day.","Lay’s Layers are a bite-sized snack made from light-and-airy layers of potato, lightly seasoned with deliciously craveable flavors. With varieties like Sea Salt, Honey BBQ, and White Cheddar, they’re the light, bite-sized snack to help melt the day away."
138488,"Introducing Doritos Xtra, indulgently bold and extra thick tortilla chips with flavors inspired by the foods you love late at night.","Doritos Xtra are extra thick chips dusted with delicious seasonings inspired by late night menus. Each chip delivers all-in, textured taste and a deep crunch that satisfies. Available in the following flavors: Street Taco, Pepperoni Pizza, and Bacon Cheeseburger"
137570,"Introducing Sweetos Filled Cookie Puffs, cookie puffs filled with deliciously sweet fillings that brings crunch and creaminess together, in one bite-sized treat.","We transform our beloved puffs into a filled cookie: a crispy graham cookie outside, filled with delectable, sweet cream on the inside. It's finished with a dusting of cinnamon and sugar for the finger-licking goodness you know and love. It's a crunchy-creamy, sweet, irresistible snack!  Available in the following flavors: Peanut Butter, Salted Caramel, and Chocolate Peanut Butter"
65891,"Introducing Lay’s Flavor Shots Mini-Crisps, an airy, crispy version of America’s favorite potato snack that you can enjoy by the handful!","Introducing Lay’s Flavor Shots Mini-Crisps, an airy, crispy version of America’s favorite potato snack that you can enjoy by the handful!

When you want the delicious, savory taste that only a great potato chip can bring, but want something that’s a little lighter and easy to enjoy on the go, these fun-to-eat 3D snacks are just the answer. Satisfy that craving for something savory without weighing yourself down.

Varieties include:

•Creamy Jalapeño

•White Cheddar

•Sweet Chili"
138459,"Introducing PopCorners Cubes, delightfully light and airy snacks bursting with flavor through every square inch.","PopCorners Cubes are deliciously snackable. We pop popping corn into tasty, poppable, mini squares. Each cubed bite is packed with concentrated flavor sure to satisfy your hunger, without weighing you down. Enjoy by the handful, or simply munch and crunch one by one. Available in the following flavors: White Cheddar, Parmesan & Garlic, and Buffalo Ranch"
65934,"Introducing Cheetos Ignite, a boldly flavored snack mix to charge you up and keep you going throughout the day.","Each handful of **Cheetos Ignite** combines fun spicy shapes packed with intense heat and crunch. With supremely bold flavors like Flamin’ Hot and Kickin’ Jalapeno Cheddar, these fiery-shaped snacks are sure to excite your sense and spice up your day."
133566,"Introducing Dorito-rónes, two classic snacks – Doritos and savory pork rinds – together for a new flavor and crunch.","Dorito-rónes are crispy, airy chicharrones. These light, yet satisfying, fried pork rinds are covered in classic Doritos flavors to create a dynamic and hearty new snack. Available in flavors like: Flamin’ Hot Habanero, Nacho Cheese and Honey Barbecue."
133603,"Introducing Lay’s Curls, inspired by curly fries these puffed snacks have a light crunch.","Lay’s Curls are light, crunchy and ready-to-eat potato snacks shaped into an irresistible mix of spirals and curves. Grab a handful to enjoy a light, nostalgic bite with craveable flavor. 

Available in flavors like: Classic Garlic, Onion + Paprika, Sea Salt, Honey BBQ."
58021,"Introducing Cheetos FlavorFills, the bite-sized snack with craveable cheesy flavor on both the inside and the outside, for a flavorful pick-me-up to fuel your day.","Each Cheetos FlavorFills is a crispy bite-sized snack with delicious Cheetos seasoning on the outside and supremely cheesy Cheetos flavor on the inside. With flavors like Cheddar, White Cheddar and Flamin’ Hot, they’re double the flavor and double the fun."
